uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,ln_so2,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2
3617,17,Jiangxi,2017,215656928,20497.6,9444.5996,1135,2227,.039000001,.122,.078000002,.048,.063000001,.059,1.15,.168,1,9.9280634,19.189199,-.21534465,.03607991,.33447701,.55095738,-.37631258,.27900764,.55068266,.86827129,-.51895779,.61196864,-.24504814,-.41335058,.48244315,4511,2523.6101,.55943471,143.39999,.028054552,.46076614,41206.559,29.964001,52.251999,3.1338966,1.1867883,8.8199997,6.9050002,11.405,9.3800001,8.1920004,8.2180004,3.4328253,0,-4,0,0,0,0,0,0,0,0
3618,17,Jiangxi,2018,225504240,23016.9,10081.2,1359,2601,.045000002,.13,.072999999,.050999999,.064000003,.057999998,1.323,.185,1,10.043984,19.233849,-.16086756,.12614971,1.0692729,.88677877,-.38653475,.36995912,.63130224,.77669269,-.49109304,.89102328,-.232447,-.34769684,.43738678,4513,2603.8101,.5769577,162.55,.028680973,.4379912,39556.672,23.107,40.839001,3.1830218,1.0156754,8.9469995,6.7610002,11.308,9.3800001,8.316,8.9720001,3.1825023,0,-3,0,0,0,0,0,0,0,0
3619,17,Jiangxi,2019,226600832,24724,10385.3,1396,3015,.046,.14399999,.078000002,.061000001,.072999999,.061999999,1.043,.33199999,1,10.11553,19.238701,-.1518691,.22585267,1.1917386,1.4744666,-.37631258,.67313087,1.3568766,1.1430062,-.53619206,1.3770922,-.23831223,-.29501906,.42084363,4516,2679,.59322411,194.28329,.030419495,.42004934,48029.609,21.066,36.799999,3.1309266,.98363346,9.0559998,6.3559999,11.437,6.4949999,10.066,10.927,3.094038,0,-2,1,0,0,0,0,0,0,0
3620,17,Jiangxi,2020,232524000,25825.4,10631.7,1921,3636,.045000002,.131,.078000002,.052999999,.068000004,.059999999,1.173,.15099999,1,10.159114,19.264503,-.024188401,.37540707,1.0692729,.92875659,-.37631258,.43059346,.95377994,.95984948,-.51525319,1.0015119,-.082461953,-.30712813,.40168223,4519.4502,2731.55,.60439879,218.2654,.032703448,.41167611,36487.941,8.6400003,11.087,3.1597533,1.0092071,9.0559998,6.3559999,11.437,6.4949999,10.066,10.927,2.2659211,0,-1,0,0,0,0,0,0,0,0
3621,17,Jiangxi,2021,252422352,29838.199,12559.3,1830,2844,.046999998,.141,.068000004,.050000001,.072999999,.061999999,.94400001,.226,1,10.303545,19.346615,-.046319723,.18467101,1.3142043,1.3485339,-.39675689,.33964199,1.3568766,1.1430062,-.55213773,1.3814739,-.31475168,-.29058957,.37637672,4517,2776,.61456722,229.5946,.033869144,.42091346,39593.172,7.138,7.5180001,3.7261102,1.1792408,9.0559998,6.3559999,11.437,6.4949999,10.066,10.927,2.0965445,0,0,0,1,0,0,0,0,0,0
3622,17,Jiangxi,2022,262287920,31568.1,12832.9,2272,2172,.046999998,.138,.068000004,.050000001,.072999999,.061999999,.86199999,.21699999,1,10.359902,19.384953,.061175272,.022834349,1.3142043,1.2226005,-.39675689,.33964199,1.3568766,1.1430062,-.56534535,1.3510219,-.33015925,-.30622068,.36414936,4528,2811,.62080389,237.63361,.032601383,.40651482,39725.34,5.9629998,7.2220001,3.5419545,.95057702,9.0559998,6.3559999,11.437,6.4949999,10.066,10.927,1.9406104,0,1,0,0,1,0,0,0,0,0
3623,17,Jiangxi,2023,273116320,32677.1,13115.7,2869,2356,.048,.134,.068999998,.050000001,.071999997,.061999999,.84799999,.206,1,10.39443,19.425407,.20636648,.067146771,1.4366705,1.0546899,-.39471248,.33964199,1.276257,1.1430062,-.56760025,1.29397,-.23232949,-.29721302,,4515,2850,.63122922,249.37,.033280928,.40137285,38680.535,4.9850001,7.1199999,3.3328211,.94095534,9.0559998,6.3559999,11.437,6.4949999,10.066,10.927,1.7892563,0,2,0,0,0,1,0,0,0,0
1300,18,Hebei,2000,253490016,4663.7002,2146.7,43,105,.022,.066,.090999998,.016000001,.035999998,.033,4.698,.26199999,0,8.4475641,19.350836,-.48092052,-.47495788,-1.7474444,-1.7997941,-.34973499,-.69114184,-1.6260417,-1.5127664,.052511163,-1.7998117,-.11810109,-.51473939,,6674,,,,,.46029973,89600,113.36,148.48399,1,1,4.9569998,6.9679999,4.5079999,7.039,3.316,2.2160001,4.7393513,0,-21,0,0,0,0,0,0,0,0
1301,18,Hebei,2001,271754656,5107.7998,2293.5,46,110,.024,.071000002,.086000003,.02,.035999998,.032000002,4.1989999,.233,0,8.5385237,19.42041,-.48019093,-.47375375,-1.5025125,-1.5899054,-.35995713,-.56987321,-1.6260417,-1.6043446,-.027861735,-1.7052408,-.11549536,-.5518927,,6699.1299,,,,,.44901916,103041,109.595,10.805,1.0325966,1.0325966,4.8169999,6.3629999,4.7870002,7.7490001,2.9719999,2.21,4.7058749,0,-20,0,0,0,0,0,0,0,0
1302,18,Hebei,2002,308619328,5574.8999,2467.7,63,152,.025,.078000002,.127,.017000001,.041999999,.034000002,4.3400002,.333,0,8.62603,19.547619,-.47605649,-.46363896,-1.3800464,-1.2960615,-.2761355,-.66082466,-1.1423252,-1.4211878,-.0051511158,-1.3851935,-.22077468,-.43629542,,6735,,,,,.44264472,106772,105.336,117.56,1.0779188,1.0438914,5.1550002,7.0190001,5.7800002,7.6399999,3.125,2.279,4.666604,0,-19,0,0,0,0,0,0,0,0
1303,18,Hebei,2003,346976448,6406.6001,2922.7,76,125,.028000001,.079000004,.090000004,.021,.039999999,.035,3.6099999,.285,0,8.7650843,19.664768,-.47289488,-.47014132,-1.0126485,-1.2540838,-.35177943,-.53955603,-1.303564,-1.3296096,-.12273073,-1.3043252,-.22499777,-.53034061,.73376977,6769,,,,,.4562014,108324,119.495,119.389,1.1666824,1.0823473,5.4429998,7.5190001,6.1999998,7.7909999,3.4260001,2.2409999,4.7916083,0,-18,0,0,0,0,0,0,0,0
1304,18,Hebei,2004,394407968,7683,3467.8999,84,154,.028000001,.086999997,.079999998,.018999999,.043000001,.037,3.3859999,.30899999,0,8.9467649,19.792896,-.47094926,-.4631573,-1.0126485,-.91826236,-.37222373,-.60019034,-1.0617056,-1.1464528,-.15880994,-1.0890424,-.30660805,-.52367377,.73052043,6809,,,,,.45137316,127386,121.5,126.6,1.2297045,1.0540183,5.8330002,8.5249996,6.5689998,8.1879997,3.641,2.608,4.8081112,0,-17,0,0,0,0,0,0,0,0
1305,18,Hebei,2005,456920320,8886.2002,4123.8999,108,194,.028999999,.086000003,.086999997,.017999999,.045000002,.041000001,2.858,.29699999,0,9.0922546,19.94002,-.46511245,-.45352417,-.89018273,-.96023983,-.35791272,-.63050753,-.90046668,-.78013927,-.24385378,-.91577888,-.36668041,-.52779859,.729101,6850.8301,2582.1599,.376912,,,.46407911,124533,128.10001,127.3,1.2958115,1.0537585,6.4499998,8.4029999,7.3330002,8.5649996,5.3429999,3.9549999,4.8605871,0,-16,0,0,0,0,0,0,0,0
1306,18,Hebei,2006,494913632,10178.1,4771.8999,163,201,.029999999,.086000003,.075000003,.023,.046999998,.039000001,2.3380001,.242,0,9.227994,20.019894,-.45173636,-.45183837,-.76771677,-.96023983,-.38244587,-.47892165,-.73922813,-.96329606,-.32760909,-.90093505,-.32712016,-.5887596,.72649997,6897.8599,2673.97,.3876521,,,.46883997,130340,132.60001,119.9,1.3356109,1.0307138,6.947,8.4709997,7.9619999,8.7010002,5.6459999,3.839,4.8948503,0,-15,0,0,0,0,0,0,0,0
1307,18,Hebei,2007,544309824,12317.6,5849.5,157,199,.032000002,.092,.074000001,.021,.048,.041999999,2.3529999,.26300001,0,9.4187841,20.115028,-.45319557,-.45232001,-.52278459,-.70837373,-.38449031,-.53955603,-.65860856,-.68856108,-.32519308,-.65557164,-.41726592,-.54508823,.7117607,6943.1899,2794.71,.40251094,43.797798,.029069694,.47488961,123537.27,129.442,99.627998,1.5163924,1.1353549,6.9749999,8.3850002,8.4139996,8.6820002,5.5549998,3.8410001,4.8709288,0,-14,0,0,0,0,0,0,0,0
1308,18,Hebei,2008,561276032,14403.8,6981.5,170,317,.029999999,.090999998,.067000002,.039999999,.045000002,.041999999,1.952,.15099999,0,9.5752478,20.145723,-.45003396,-.42390227,-.76771677,-.75035155,-.39880133,.036470223,-.90046668,-.68856108,-.3897813,-.83824271,-.18579222,-.64304954,.72414601,6988.8198,2928.4299,.41901636,76.355598,.040578645,.48469847,121172,115.871,90.380997,1.5787758,1.0411392,6.7270002,8.3999996,8.8299999,7.7859998,5.4759998,4.2670002,4.7610707,0,-13,0,0,0,0,0,0,0,0
1309,18,Hebei,2009,631064640,15540.3,7164.3999,248,413,.035,.102,.063000001,.043000001,.050999999,.046,1.721,.27900001,0,9.6511917,20.262918,-.43106425,-.40078276,-.15538691,-.28859681,-.40697905,.12742181,-.41675046,-.32224753,-.42698801,-.30237097,-.2981579,-.57911974,.71688724,7034.3999,3077.1699,.43744597,104.1989,.044385489,.46102071,110058,104.268,75.681,1.3905604,.88078403,6.9390001,8.2290001,9.6490002,7.7859998,5.4590001,3.9960001,4.6565094,0,-12,0,0,0,0,0,0,0,0
1310,18,Hebei,2010,671608192,18254.1,8470.5,318,500,.039000001,.112,.061999999,.054000001,.057999998,.046999998,1.5190001,.44299999,0,9.8121452,20.325186,-.41404015,-.37983069,.33447701,.13118047,-.40902346,.46091071,.14758539,-.23066932,-.45952371,.12082181,-.30508259,-.54116863,.68304789,7193.6001,3200.8201,.44495386,115.1556,.040831789,.46403274,114232,99.400002,64.400002,1.4766626,1.0619191,6.4590001,7.0019999,8.7110004,7.7859998,5.1420002,2.654,4.6091623,0,-11,0,0,0,0,0,0,0,0
1311,18,Hebei,2011,721983424,21711.699,10275.5,439,659,.037999999,.108,.054000001,.043000001,.055,.048,1.4579999,.28299999,0,9.9856062,20.397512,-.3846128,-.34153897,.21201079,-.036730379,-.42537892,.12742181,-.09427274,-.13909078,-.46934885,.0023127529,-.3452802,-.55195481,.67020559,7232,3301.6699,.45653623,105.48,.029818594,.47327018,118505,131.71001,122.35,1.6610373,1.124859,6.4060001,6.9000001,9.5120001,7.7859998,5.5409999,2.7409999,4.8881664,0,-10,0,0,0,0,0,0,0,0
1312,18,Hebei,2012,743645312,23437.301,10919.7,597,983,.035,.112,.050999999,.050999999,.056000002,.052999999,1.3890001,.26199999,0,10.062084,20.427074,-.346187,-.26351058,-.15538691,.13118047,-.43151221,.36995912,-.01365316,.31880099,-.48046252,.074822187,-.24721023,-.55431479,.67517257,7262,3410.55,.46964335,127.9295,.031359602,.46591118,122645,123.874,105.573,1.5861082,.95489019,6.6220002,5.395,9.8590002,7.7859998,7.2220001,3.1110001,4.8273053,0,-9,0,0,0,0,0,0,0,0
1313,18,Hebei,2013,782139392,24659.1,11178.4,599,969,.037,.115,.055,.066,.055,.048,1.331,.2,0,10.112902,20.477543,-.34570059,-.26688218,.089545049,.25711352,-.42333448,.82471669,-.09427274,-.13909078,-.48980448,.005912065,-.090134338,-.58741909,.6664294,7288,3528.45,.48414516,171.8643,.038975164,.45331746,109876,117.315,118.72,1.5910629,1.0031238,6.8590002,5.3169999,10.783,7.7859998,7.2030001,3.296,4.7733507,0,-8,0,0,0,0,0,0,0,0
1314,18,Hebei,2014,802650752,25644.1,11476.9,728,1233,.037999999,.121,.061000001,.075000003,.064000003,.052000001,1.382,.32699999,0,10.152069,20.503429,-.3143276,-.20330349,.21201079,.50897962,-.4110679,1.0975714,.63130224,.22722276,-.48159003,.40030026,-.079213984,-.51911968,.65946436,7323,3642.3999,.49739179,193.43221,.041355543,.44754547,108562,104.735,145.07201,1.5023997,.94427425,6.9689999,6.888,10.841,7.0650001,7.0949998,5.658,4.6609359,0,-7,0,0,0,0,0,0,0,0
1315,18,Hebei,2015,763994112,26744.1,11519.5,1056,1789,.037,.118,.052999999,.107,.061999999,.056000002,1.201,.287,0,10.194069,20.454071,-.23455757,-.069402918,.089545049,.38304657,-.42742336,2.0677207,.47006309,.59353632,-.51074332,.3176569,.32230839,-.58590686,.63712877,7345,3811.21,.51888496,282.72,.050197169,.43073052,94110,82.941002,111.105,1.4975982,.99680412,7.592,8.4659996,11.04,7.0500002,6.6230001,7.3379998,4.4301143,0,-6,0,0,0,0,0,0,0,0
1316,18,Hebei,2016,748779584,28879.699,12332.3,1551,2554,.041000001,.127,.052999999,.098999999,.063000001,.056000002,1.125,.28600001,0,10.270894,20.433956,-.1141729,.11483078,.57940894,.76084602,-.42742336,1.8251834,.55068266,.59353632,-.52298445,.56386453,.30862695,-.51218569,.61918795,7375,3983,.54006779,262.79999,.043441392,.42702314,67790,47.285999,61.293999,1.6526003,1.1035005,7.2010002,6.6329999,9.9420004,6.1139998,6.2179999,7.098,3.8771417,0,-5,0,0,0,0,0,0,0,0
1317,18,Hebei,2017,754433728,31065.5,12778,1688,3189,.045000002,.126,.046,.146,.064999998,.057999998,1.12,.333,1,10.343853,20.441479,-.080854312,.26775679,1.0692729,.71886826,-.44173437,3.2500904,.71192122,.77669269,-.52378982,.69966334,.77759284,-.54956239,.58856487,7409,4136.4902,.5583061,353.45001,.053236995,.41132447,44325,35.141998,37.051998,2.0400221,1.2344317,7.6370001,6.5510001,11.008,6.1139998,7.5180001,6.9959998,3.5874555,0,-4,0,0,0,0,0,0,0,0
1318,18,Hebei,2018,796202816,32947,12904.1,2189,3783,.046,.134,.061999999,.162,.07,.059999999,1.0880001,.391,1,10.402656,20.495365,.040989559,.41080886,1.1917386,1.0546899,-.40902346,3.7351651,1.1150185,.95984948,-.52894396,.94760811,.96746314,-.49576539,.57330799,7426,4263.8501,.57417858,433.54999,.056114197,.39166236,38000,26.812,35.037998,1.9599378,.96074337,8.1040001,6.4070001,10.827,6.1139998,9.0530005,8.1190004,3.3254676,0,-3,0,0,0,0,0,0,0,0
1319,18,Hebei,2019,828197184,35623.5,13600.9,2459,5159,.048,.14399999,.068000004,.19400001,.074000001,.059,1.276,.42199999,1,10.480761,20.534761,.10665392,.74218869,1.4366705,1.4744666,-.39675689,4.7053146,1.4374962,.86827129,-.49866322,1.113793,1.3861656,-.46079388,.56980795,7447,4374,.58735061,502.49719,.060475972,.38179573,31053.311,23.061001,34.183998,2.0906725,1.0667036,8.493,6.7270002,10.956,3.546,10.381,10.855,3.1805923,0,-2,1,0,0,0,0,0,0,0
1320,18,Hebei,2020,826743296,36821.5,13938,2841,7058,.044,.145,.057,.152,.078000002,.064999998,1.306,.43799999,1,10.513837,20.533005,.19955684,1.1995218,.94680667,1.5164443,-.41924563,3.4319932,1.7599739,1.4177412,-.49383119,1.2316892,1.2008742,-.34594759,.56726813,7463.8398,4483.5298,.6007002,509.26819,.056442406,.37852886,29851.539,12.279,16.818001,2.132987,1.0202397,8.493,6.7270002,10.956,3.546,10.381,10.855,2.5861838,0,-1,0,0,0,0,0,0,0,0
1321,18,Hebei,2021,820615040,41205.398,16450.801,3130,6038,.046,.138,.064999998,.106,.075000003,.064000003,1.156,.28400001,1,10.626325,20.525564,.26984203,.95387679,1.1917386,1.2226005,-.40289018,2.0374036,1.5181158,1.3261634,-.51799136,1.2087235,.71250314,-.29547837,.50799215,7448,4554,.61143929,351.64981,.039742488,.39923897,30666.02,12.74,12.81,2.5506279,1.1958009,8.493,6.7270002,10.956,3.546,10.381,10.855,2.6203113,0,0,0,1,0,0,0,0,0,0
1322,18,Hebei,2022,786684032,43198.301,16406.699,3514,5106,.046999998,.13600001,.066,.106,.074000001,.063000001,1.0700001,.271,1,10.673556,20.483337,.36323133,.72942477,1.3142043,1.1386455,-.40084577,2.0374036,1.4374962,1.2345848,-.53184319,1.1846159,.66294283,-.31498232,.500862,7420,4575,.61657679,318.63181,.034240711,.37979963,26093.92,12.44,17.451,2.4291861,.95238751,8.493,6.7270002,10.956,3.546,10.381,10.855,2.5982354,0,1,0,0,1,0,0,0,0,0
1323,18,Hebei,2023,810303168,45660,17112.199,4066,5253,.046,.13500001,.068000004,.107,.074000001,.061999999,1,.25799999,1,10.728978,20.512918,.49747849,.76482654,1.1917386,1.0966678,-.39675689,2.0677207,1.4374962,1.1430062,-.54311794,1.0914816,.77095658,-.3211346,,7393,4641,.627756,320.60001,.033374242,.3747744,23301.83,10.241,24.846001,2.3745275,.97749913,8.493,6.7270002,10.956,3.546,10.381,10.855,2.4195678,0,2,0,0,0,1,0,0,0,0
4100,19,Henan,2000,223754240,5097.2998,2282.5,55,81,.022,.068000004,.094999999,.022,.035,.032000002,2.5209999,.27500001,0,8.5364666,19.226059,-.4780021,-.48073778,-1.7474444,-1.7158384,-.34155726,-.50923884,-1.706661,-1.6043446,-.29813367,-1.8374799,-.085733034,-.70786136,,9488,,,,,.44778609,109210,74.737999,150.83501,1,1,4.3249998,5.4000001,4.2620001,5.9970002,3.1140001,1.5599999,4.32728,0,-21,0,0,0,0,0,0,0,0
4101,19,Henan,2001,241104224,5586.6001,2497.7,49,79,.023,.074000001,.107,.012,.039999999,.034000002,2.9590001,.30199999,0,8.6281261,19.300739,-.47946131,-.48121941,-1.6249784,-1.4639723,-.31702411,-.81241053,-1.303564,-1.4211878,-.22758591,-1.5465244,-.253131,-.59625417,,9555,,,,,.44708765,110152,75.994003,117.108,1.0453941,1.0453941,3.9530001,5.2340002,4.4549999,5.5560002,2.9619999,1.206,4.3437276,0,-20,0,0,0,0,0,0,0,0
4102,19,Henan,2002,257188784,6094.2002,2881.6001,52,117,.025,.075000003,.092,.015,.035999998,.035,2.2920001,.211,0,8.7150927,19.36532,-.47873172,-.47206795,-1.3800464,-1.4219946,-.34769055,-.72145903,-1.6260417,-1.3296096,-.33501822,-1.5405515,-.23582336,-.66952133,,9613,,,,,.47284302,114431,80.735001,130.554,1.1251011,1.0762459,4.0489998,6.0419998,5.1630001,4.6960001,3.1359999,1.219,4.4034824,0,-19,0,0,0,0,0,0,0,0
4103,19,Henan,2003,297991136,7017.1001,3348.6001,65,139,.025,.083999999,.090000004,.022,.043000001,.035999998,2.046,.347,0,8.8561049,19.512575,-.47557008,-.46676973,-1.3800464,-1.0441954,-.35177943,-.50923884,-1.0617056,-1.2380314,-.37464091,-1.259388,-.25279227,-.65939587,.58963245,9667,,,,,.47720569,114224,90.168999,136.74899,1.1927749,1.0601491,4.6690001,6.9109998,6.0630002,5.5630002,3.589,1.276,4.5127149,0,-18,0,0,0,0,0,0,0,0
4104,19,Henan,2004,362742656,8493.5,4080.7,77,155,.027000001,.083999999,.097999997,.017999999,.046999998,.039000001,1.933,.33500001,0,9.0470562,19.709204,-.47265169,-.46291646,-1.1351144,-1.0441954,-.33542398,-.63050753,-.73922813,-.96329606,-.39284161,-1.0137346,-.35755619,-.61197191,.5974676,9717,,,,,.48044974,117328,111.3,142.5,1.2510186,1.0488305,5.401,7.9439998,7.1100001,6.6719999,4.0019999,1.705,4.7211738,0,-17,0,0,0,0,0,0,0,0
4105,19,Henan,2005,411795168,10199.5,5063.6001,133,224,.029999999,.088,.090999998,.02,.045000002,.043000001,1.641,.37099999,0,9.230094,19.836037,-.45903242,-.44629931,-.76771677,-.8762846,-.34973499,-.56987321,-.90046668,-.59698254,-.43987343,-.81107849,-.39105925,-.60910445,.65525794,9380,2874.97,.30649999,,,.49645573,123476,147.10001,156.10001,1.443114,1.1535512,6.5570002,8.7410002,7.8889999,9.0740004,5.375,3.0639999,4.9978876,0,-16,0,0,0,0,0,0,0,0
4106,19,Henan,2006,456193024,11974.6,6198.6001,193,245,.029999999,.092,.077,.024,.048,.041999999,1.271,.366,0,9.390543,19.938427,-.44444034,-.44124192,-.76771677,-.70837373,-.37835702,-.44860449,-.65860856,-.68856108,-.49946854,-.73332423,-.37535948,-.64934039,.66767371,9392,3049.5801,.32469973,,,.51764572,130158,146.39999,128.89999,1.5672355,1.0860094,7.1370001,8.7819996,8.5100002,9.5469999,5.7800002,3.075,4.9931498,0,-15,0,0,0,0,0,0,0,0
4107,19,Henan,2007,501769728,14773.2,7696.5,181,333,.028999999,.096000001,.061999999,.017000001,.046999998,.041000001,1.1059999,.2,0,9.6005697,20.033651,-.44735873,-.42004901,-.89018273,-.54046291,-.40902346,-.66082466,-.73922813,-.78013927,-.52604479,-.76522177,-.426994,-.67507333,.64654166,9360,3214.22,.34339958,60.919102,.032566376,.52097714,134344.31,141.02,105.203,1.7662007,1.126953,7.2870002,8.8400002,8.9090004,9.6029997,6.006,3.2869999,4.9559679,0,-14,0,0,0,0,0,0,0,0
4108,19,Henan,2008,518063552,17541.9,9319.4004,329,510,.035,.096000001,.054000001,.030999999,.050000001,.043000001,1.243,.30599999,0,9.7723475,20.065609,-.41136494,-.37742239,-.15538691,-.54046291,-.42537892,-.2363843,-.49736974,-.59698254,-.50397843,-.4665862,-.34930485,-.6337195,.63512415,9429,3397.27,.36030012,75.850998,.033244517,.53126514,133144,128.062,81.893997,1.8883848,1.0691791,7.1329999,8.6899996,9.2930002,8.6359997,6.421,4.0949998,4.8602929,0,-13,0,0,0,0,0,0,0,0
4109,19,Henan,2009,542281280,19077.1,9975.2998,341,635,.030999999,.096000001,.045000002,.037999999,.052000001,.045000002,1.072,.182,0,9.8562441,20.111296,-.40844652,-.34731886,-.6452508,-.54046291,-.44377878,-.024164131,-.33613086,-.41382575,-.53152108,-.52341503,-.26018724,-.67907703,.64026445,9487.0498,3576.6201,.37700021,92.976196,.031997174,.52289397,140324.56,117.597,76.966003,1.7587234,.93133736,7.4029999,8.6160002,9.8509998,8.6359997,6.4770002,4.5619998,4.7757311,0,-12,0,0,0,0,0,0,0,0
4110,19,Henan,2010,582054592,22568.199,11768.6,530,984,.032000002,.1,.045000002,.052000001,.052999999,.046999998,.91600001,.192,0,10.024297,20.182076,-.36248147,-.26326975,-.52278459,-.37255207,-.44377878,.40027633,-.25551158,-.23066932,-.55664766,-.40043411,-.11495186,-.68166018,.62224513,9405.4697,3621.1101,.38500044,96.378197,.028212581,.52146828,150406,116.3,70.099998,1.8401945,1.046324,7.4219999,8.2180004,10.333,8.6359997,6.1199999,4.125,4.7647347,0,-11,0,0,0,0,0,0,0,0
4111,19,Henan,2011,632205824,26212.199,13533.9,729,1017,.035999998,.106,.037,.046999998,.054000001,.050999999,.70499998,.23800001,0,10.17398,20.264725,-.31408441,-.25532243,-.032921158,-.12068596,-.46013424,.2486904,-.17489201,.13564421,-.59063298,-.064017095,-.23786412,-.63877523,.58466476,9461,3808.8101,.40258005,95.599998,.022500364,.51632065,138654,122.92,57.566002,1.8566027,1.0089166,7.4450002,8.1660004,10.605,8.6359997,6.4549999,4.132,4.8196363,0,-10,0,0,0,0,0,0,0,0
4112,19,Henan,2012,652481280,28878.5,14528.2,763,1282,.034000002,.107,.041999999,.072999999,.057,.050999999,.824,.211,0,10.270853,20.296293,-.30581555,-.1915029,-.27785265,-.078708164,-.44991207,1.0369369,.066966116,.13564421,-.57146591,-.096519649,.041895151,-.66360414,.50350881,9532,3991.05,.41870016,109.4525,.02186252,.50308013,137356,112.986,49.277,1.810639,.97524309,7.3730001,6.2080002,10.864,8.6359997,7.1789999,5.698,4.7360754,0,-9,0,0,0,0,0,0,0,0
4113,19,Henan,2013,674562304,31621.4,15464.1,1038,1465,.037,.118,.048,.077,.059,.056000002,.81800002,.34599999,0,10.361589,20.329575,-.23893519,-.14743131,.089545049,.38304657,-.43764549,1.1582056,.22820497,.59353632,-.57243234,.29890388,.011903113,-.58829486,.44059491,9573,4123.0498,.43069571,111.9228,.020049535,.48903906,130789,110.266,54.721001,1.7677307,.97630215,7.8629999,6.1399999,11.353,8.6359997,7.6409998,5.836,4.7119236,0,-8,0,0,0,0,0,0,0,0
4114,19,Henan,2014,665211904,34611.199,16582.301,1338,1705,.041999999,.119,.037999999,.061000001,.059,.052000001,.65100002,.289,0,10.451933,20.315617,-.16597478,-.089632496,.70187467,.42502436,-.4580898,.67313087,.22820497,.22722276,-.59933066,.38458911,-.10400397,-.56088358,.46225119,9645,4265.0698,.44220528,119.9451,.019895703,.47910216,128048,103.167,71.547997,1.6860406,.95378816,8.2700005,8.1009998,11.73,9.4200001,7.2210002,5.9390001,4.6459956,0,-7,0,0,0,0,0,0,0,0
4115,19,Henan,2015,659924928,36798.199,17141.301,1607,2391,.037999999,.114,.039999999,.082999997,.061999999,.052999999,.73299998,.205,0,10.513205,20.307636,-.10055362,.075575761,.21201079,.21513572,-.45400095,1.3401085,.47006309,.31880099,-.58612311,.22451079,.24221119,-.59407437,.44474053,9701,4441.3799,.45782703,177.77,.026145145,.465819,129809,91.5,66.635002,1.6959097,1.0058534,8.368,8.8970003,11.95,9.3990002,6.8569999,7.2919998,4.5272088,0,-6,0,0,0,0,0,0,0,0
4116,19,Henan,2016,647569280,40167.699,18140.6,2250,3034,.046,.13,.045000002,.102,.064999998,.059999999,.64099997,.43799999,0,10.600819,20.288736,.055824842,.2304284,1.1917386,.88677877,-.44377878,1.9161348,.71192122,.95984948,-.60094136,.88420105,.35792527,-.48574221,.40176314,9778,4623.02,.47279811,195.72,.026257958,.45162156,64509.82,37.088001,32.362999,1.8340294,1.0814428,8.198,7.1259999,11.52,8.9790001,5.9640002,7.4029999,3.6398993,0,-5,0,0,0,0,0,0,0,0
